LAT,LON,ER100,ER150,ER_Prob,RP10,RP20,RP50,RP100,RP_Avg,P_D1,P_D2,P_D3,P_D4,Drought_Prob,RP_Prob,Composite_Hazard
17.75,74,0.0004,0.0001,0.0002,109.53,139.6,159.35,173.3,145.45,0.1228,0.0263,0,0,0.0373,0.166810124,0.065
17.75,74.25,0.0001,0,0.0001,83.53,104.54,124.61,152.37,116.26,0.1228,0.0351,0,0,0.0395,0.130396816,0.0549
17.75,74.5,0.0001,0,0.0001,90.78,109.72,133.51,135.42,117.36,0.1404,0.0526,0,0,0.0482,0.131769021,0.0588
17.75,74.75,0.0004,0,0.0002,100.53,114.86,130.24,157.21,125.71,0.1228,0.0263,0,0,0.0373,0.142185297,0.0576
17.75,75,0.0001,0,0.0001,86.66,103.26,138.18,146.2,118.58,0.0789,0.0263,0,0,0.0263,0.13329092,0.0505
17.75,75.25,0.0004,0,0.0002,122.71,141.06,155.23,156.12,143.78,0.1053,0.0351,0,0,0.0351,0.164726869,0.0635
17.75,75.5,0.0002,0,0.0001,94.06,117.62,135.42,143.03,122.53,0.1316,0.0351,0,0,0.0417,0.13821838,0.0582
17.75,75.75,0.0004,0,0.0002,108.67,115.76,145.87,174.95,136.31,0.1404,0.0263,0,0,0.0417,0.155408355,0.0634
17.75,76,0.0001,0,0,86.4,99.55,110.05,114.92,102.73,0.1491,0.0439,0.0263,0,0.0548,0.113518706,0.056
17.75,76.25,0.0002,0,0.0001,94.91,107.39,118.24,143.99,116.13,0.1754,0.0439,0.0175,0,0.0592,0.130234647,0.0628
17.75,76.5,0.0002,0,0.0001,98.84,112.69,132.3,161.05,126.22,0.1491,0.0614,0.0088,0,0.0548,0.142821501,0.0648
17.75,76.75,0.0002,0,0.0001,95.29,112.69,124.02,141.18,118.3,0.1491,0.0702,0.0175,0.0088,0.0614,0.132941631,0.0645
17.75,77,0.0004,0,0.0002,106.84,128.12,152.77,156.6,136.08,0.1491,0.0439,0.0263,0.0088,0.057,0.15512144,0.0694
17.75,77.25,0.0006,0.0001,0.0003,124.25,145.54,155.58,166.04,147.85,0.1579,0.0526,0.0175,0.0088,0.0592,0.169804024,0.0747
17.75,77.5,0.0006,0.0001,0.0004,128.07,154.56,179.45,186.69,162.2,0.1316,0.0439,0.0175,0.0088,0.0504,0.187705051,0.0766
17.75,77.75,0.0003,0.0001,0.0002,113.02,153.91,172.49,239.24,169.67,0.1404,0.0614,0.0088,0.0088,0.0548,0.197023564,0.0811
17.75,78,0.0004,0.0001,0.0003,116.36,146.67,185.98,276.3,181.33,0.1579,0.0526,0.0175,0,0.057,0.211568928,0.0864
17.75,78.25,0.0004,0.0001,0.0002,111.85,118.28,163.1,174.94,142.04,0.1754,0.0351,0.0175,0,0.057,0.162556292,0.0716
17.75,78.5,0.0004,0.0001,0.0003,106.08,147.8,164.43,206.53,156.21,0.1667,0.0351,0.0175,0.0088,0.057,0.180232776,0.077
17.75,78.75,0.0004,0.0001,0.0002,108.87,130.82,161.91,214.31,153.98,0.1228,0.0702,0.0263,0,0.0548,0.177450944,0.0752
17.75,79,0.0006,0.0001,0.0003,121.52,142.36,167.4,202.14,158.35,0.1404,0.0439,0.0088,0.0088,0.0504,0.182902336,0.0751
17.75,79.25,0.0005,0.0002,0.0003,114.27,160.93,201.99,217,173.55,0.1491,0.0526,0.0263,0.0088,0.0592,0.201863703,0.0843
17.75,79.5,0.0006,0.0003,0.0005,123.23,185.64,236.01,273.62,204.62,0.1579,0.0439,0.0263,0.0088,0.0592,0.240622232,0.096
17.75,79.75,0.0008,0.0002,0.0005,127.99,158.56,177.02,205.8,167.34,0.1404,0.0526,0.0175,0.0088,0.0548,0.194116987,0.0803
17.75,80,0.0007,0.0001,0.0004,127.08,145.93,162.19,170.39,151.4,0.1316,0.0614,0.0175,0.0088,0.0548,0.174232501,0.0743
17.75,80.25,0.0007,0.0003,0.0005,158.29,180.23,195.48,203.58,184.39,0.1667,0.0439,0.0088,0.0088,0.057,0.215386151,0.0876
17.75,80.5,0.0009,0.0004,0.0007,188.78,221.13,243.29,259.24,228.11,0.1491,0.0526,0.0088,0.0088,0.0548,0.269925028,0.1031
17.75,80.75,0.0011,0.0003,0.0007,184.58,236.2,272.42,282.96,244.04,0.1579,0.0439,0.0088,0.0088,0.0548,0.289797039,0.1091
17.75,81,0.001,0.0003,0.0007,148.99,209.03,260.11,440.08,264.55,0.1491,0.0526,0.0175,0.0175,0.0592,0.315382408,0.1185
17.75,81.25,0.0012,0.0004,0.0008,165.98,190.2,260.77,380.85,249.45,0.1491,0.0526,0.0175,0.0175,0.0592,0.296545788,0.1129
17.75,81.5,0.0006,0.0002,0.0004,122.97,147.38,254.02,276.28,200.16,0.1228,0.0614,0.0175,0.0088,0.0526,0.235058568,0.0917
17.75,81.75,0.0006,0.0002,0.0004,116.99,155.7,273.75,384.74,232.79,0.114,0.0614,0.0263,0.0175,0.0548,0.275763133,0.1048
17.75,82,0.001,0.0002,0.0006,139.9,203.25,251.19,342.7,234.26,0.1316,0.0263,0.0088,0.0088,0.0439,0.277596896,0.101
17.75,82.25,0.0011,0.0003,0.0007,162.55,242.82,288.4,415.68,277.36,0.1404,0.0439,0.0263,0.0088,0.0548,0.331362349,0.1215
17.75,82.5,0.0012,0.0004,0.0008,156.35,211.98,299.81,339.08,251.81,0.1667,0.0351,0.0088,0.0088,0.0548,0.29948979,0.112
17.75,82.75,0.0013,0.0005,0.0009,179.94,228.83,277.03,279.18,241.25,0.1491,0.0614,0.0175,0.0088,0.0592,0.28631663,0.1098
17.75,83,0.0018,0.0005,0.0011,182.67,258.23,346.42,427.67,303.75,0.1316,0.0526,0.0175,0.0175,0.0548,0.364282774,0.1315
17.75,83.25,0.002,0.0006,0.0013,210.7,242.51,328.16,440.4,305.44,0.1228,0.0526,0.0175,0.0175,0.0526,0.366390978,0.1313
17.75,83.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,83.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,84,0,0,0,,,,,,0,0,0,0,0,,
17.75,84.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,84.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,84.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,85,0,0,0,,,,,,0,0,0,0,0,,
17.75,85.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,85.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,85.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,86,0,0,0,,,,,,0,0,0,0,0,,
17.75,86.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,86.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,86.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,87,0,0,0,,,,,,0,0,0,0,0,,
17.75,87.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,87.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,87.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,88,0,0,0,,,,,,0,0,0,0,0,,
17.75,88.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,88.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,88.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,89,0,0,0,,,,,,0,0,0,0,0,,
17.75,89.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,89.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,89.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,90,0,0,0,,,,,,0,0,0,0,0,,
17.75,90.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,90.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,90.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,91,0,0,0,,,,,,0,0,0,0,0,,
17.75,91.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,91.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,91.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,92,0,0,0,,,,,,0,0,0,0,0,,
17.75,92.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,92.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,92.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,93,0,0,0,,,,,,0,0,0,0,0,,
17.75,93.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,93.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,93.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,94,0,0,0,,,,,,0,0,0,0,0,,
17.75,94.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,94.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,94.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,95,0,0,0,,,,,,0,0,0,0,0,,
17.75,95.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,95.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,95.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,96,0,0,0,,,,,,0,0,0,0,0,,
17.75,96.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,96.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,96.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,97,0,0,0,,,,,,0,0,0,0,0,,
17.75,97.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,97.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,97.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,98,0,0,0,,,,,,0,0,0,0,0,,
17.75,98.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,98.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,98.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,99,0,0,0,,,,,,0,0,0,0,0,,
17.75,99.25,0,0,0,,,,,,0,0,0,0,0,,
17.75,99.5,0,0,0,,,,,,0,0,0,0,0,,
17.75,99.75,0,0,0,,,,,,0,0,0,0,0,,
17.75,100,0,0,0,,,,,,0,0,0,0,0,,
18,66.5,0,0,0,,,,,,0,0,0,0,0,,
18,66.75,0,0,0,,,,,,0,0,0,0,0,,
18,67,0,0,0,,,,,,0,0,0,0,0,,
18,67.25,0,0,0,,,,,,0,0,0,0,0,,
18,67.5,0,0,0,,,,,,0,0,0,0,0,,
18,67.75,0,0,0,,,,,,0,0,0,0,0,,
18,68,0,0,0,,,,,,0,0,0,0,0,,
18,68.25,0,0,0,,,,,,0,0,0,0,0,,
18,68.5,0,0,0,,,,,,0,0,0,0,0,,
18,68.75,0,0,0,,,,,,0,0,0,0,0,,
18,69,0,0,0,,,,,,0,0,0,0,0,,
18,69.25,0,0,0,,,,,,0,0,0,0,0,,
18,69.5,0,0,0,,,,,,0,0,0,0,0,,
18,69.75,0,0,0,,,,,,0,0,0,0,0,,
18,70,0,0,0,,,,,,0,0,0,0,0,,
18,70.25,0,0,0,,,,,,0,0,0,0,0,,
18,70.5,0,0,0,,,,,,0,0,0,0,0,,
18,70.75,0,0,0,,,,,,0,0,0,0,0,,
18,71,0,0,0,,,,,,0,0,0,0,0,,
18,71.25,0,0,0,,,,,,0,0,0,0,0,,
18,71.5,0,0,0,,,,,,0,0,0,0,0,,
18,71.75,0,0,0,,,,,,0,0,0,0,0,,
18,72,0,0,0,,,,,,0,0,0,0,0,,
18,72.25,0,0,0,,,,,,0,0,0,0,0,,
18,72.5,0,0,0,,,,,,0,0,0,0,0,,
18,72.75,0,0,0,,,,,,0,0,0,0,0,,
18,73,0.017,0.0053,0.0112,250.78,286.73,326.53,386.66,312.67,0.1491,0.0614,0.0175,0.0175,0.0614,0.375410102,0.1405
18,73.25,0.0176,0.0047,0.0111,267.52,287.72,309.88,375.11,310.06,0.1316,0.0526,0.0175,0.0175,0.0548,0.372154236,0.1369
18,73.5,0.0354,0.0142,0.0248,337.41,366.47,414.38,465.6,395.97,0.1404,0.0351,0.0175,0.0175,0.0526,0.479323379,0.1723
18,73.75,0.0016,0.0003,0.001,134.36,152.73,318.64,364.87,242.65,0.0614,0.0088,0,0,0.0175,0.288063071,0.0937
18,74,0.0005,0.0001,0.0003,106.69,124.92,207.12,220.62,164.84,0.0351,0,0,0,0.0088,0.190998341,0.0609
18,74.25,0.0003,0,0.0002,106.95,121.99,161.86,186.05,144.21,0.0702,0.0088,0,0,0.0197,0.165263276,0.0575
18,74.5,0.0003,0,0.0002,105.98,113.1,140.41,151.01,127.62,0.114,0.0351,0,0,0.0373,0.144567943,0.0584
18,74.75,0.0003,0,0.0001,100.98,109.03,132.99,145.33,122.08,0.114,0.0175,0,0,0.0329,0.137657024,0.0545
18,75,0.0002,0,0.0001,95.55,116.48,142.09,156.44,127.64,0.1316,0.0351,0,0,0.0417,0.144592892,0.0601
18,75.25,0.0001,0,0.0001,88.24,100.95,138.07,174.22,125.37,0.1667,0.0439,0.0263,0,0.0592,0.141761162,0.0662
18,75.5,0.0001,0,0.0001,89.03,102.77,152.2,182.68,131.67,0.1579,0.0351,0.0263,0,0.0548,0.149620149,0.0668
18,75.75,0.0002,0,0.0001,93.15,106.63,135.54,148.63,120.99,0.1404,0.0526,0.0263,0,0.0548,0.136297294,0.0628
18,76,0.0004,0,0.0002,113.46,124.54,154.91,172.25,141.29,0.1491,0.0351,0.0263,0,0.0526,0.161620698,0.0696
18,76.25,0.0002,0,0.0001,95.62,104.48,139.12,152.75,122.99,0.1579,0.0439,0.0263,0,0.057,0.138792211,0.0645
18,76.5,0.0001,0,0.0001,89.12,104.64,124.75,149.14,116.91,0.1491,0.0351,0.0263,0,0.0526,0.131207664,0.0604
18,76.75,0.0002,0,0.0001,96.65,115.77,137.06,138.69,122.04,0.1579,0.0526,0.0351,0.0088,0.0636,0.137607125,0.0668
18,77,0.0006,0.0001,0.0003,130.83,138.54,177.32,192.08,159.69,0.1316,0.0526,0.0351,0.0175,0.0592,0.184573931,0.0791
18,77.25,0.0007,0.0002,0.0005,142.74,160.05,187.06,196.57,171.6,0.1316,0.0526,0.0175,0.0088,0.0526,0.199431159,0.081
18,77.5,0.001,0.0003,0.0006,155.84,171.94,183.68,184.34,173.95,0.1316,0.0439,0.0263,0.0088,0.0526,0.202362686,0.0819
18,77.75,0.0008,0.0002,0.0005,139.75,156.87,206.39,218.06,180.27,0.1404,0.0526,0.0088,0.0088,0.0526,0.210246623,0.0843
18,78,0.0007,0.0001,0.0004,136.41,170.22,204.24,232.68,185.89,0.1754,0.0351,0.0088,0,0.0548,0.217257338,0.0872
18,78.25,0.0006,0.0001,0.0004,128.92,160.59,184.69,187.26,165.37,0.1316,0.0263,0.0175,0,0.0439,0.191659494,0.0752
18,78.5,0.0003,0,0.0002,99.23,119.06,148,184.45,137.69,0.1579,0.0439,0.0088,0,0.0526,0.157129848,0.0682
18,78.75,0.0003,0,0.0001,97.16,108.15,137.51,159.69,125.63,0.1667,0.0614,0.0175,0,0.0614,0.142085501,0.0672
18,79,0.0005,0.0001,0.0003,114.23,145.05,156.91,188.89,151.27,0.1228,0.0789,0.0088,0.0088,0.0548,0.174070332,0.0742
18,79.25,0.0008,0.0002,0.0005,142.75,177.69,207.75,219.1,186.82,0.1579,0.0614,0.0351,0.0088,0.0658,0.218417474,0.092
18,79.5,0.0009,0.0002,0.0005,122.28,183.87,218.7,294.58,204.86,0.1579,0.0439,0.0351,0.0088,0.0614,0.240921622,0.097
18,79.75,0.0008,0.0002,0.0005,131.71,170.51,193.87,213.55,177.41,0.1754,0.0526,0.0175,0.0088,0.0636,0.206678892,0.0876
18,80,0.001,0.0001,0.0005,138.81,148.93,224.79,326.17,209.67,0.1579,0.0526,0.0175,0.0088,0.0592,0.246921897,0.0979
18,80.25,0.0013,0.0003,0.0008,162.09,198.69,219.5,589.99,292.57,0.1579,0.0614,0.0175,0.0088,0.0614,0.35033619,0.1299
18,80.5,0.0014,0.0004,0.0009,180.7,222.55,235.27,248.78,221.82,0.1316,0.0614,0.0175,0.0088,0.0548,0.262078515,0.1008
18,80.75,0.0012,0.0004,0.0008,171.42,215.6,238.8,255.22,220.26,0.1228,0.0614,0.0088,0.0088,0.0504,0.26013248,0.0984
18,81,0.0008,0.0003,0.0005,140.3,210,249.25,279.6,219.79,0.1754,0.0614,0.0175,0.0088,0.0658,0.259546175,0.1043
18,81.25,0.0008,0.0002,0.0005,139.18,167.7,211.96,292.68,202.88,0.1404,0.0351,0.0175,0.0088,0.0504,0.238451655,0.0918
18,81.5,0.0009,0.0002,0.0005,124.27,161.21,199.96,212.91,174.59,0.1228,0.0439,0.0088,0.0088,0.0461,0.203161059,0.0795
18,81.75,0.0007,0.0002,0.0005,126.51,161.49,228.54,236.31,188.21,0.1228,0.0526,0.0088,0.0088,0.0482,0.220151441,0.0855
18,82,0.0006,0.0002,0.0004,125.34,209.03,244,396.12,243.62,0.114,0.0351,0.0088,0.0088,0.0417,0.289273106,0.1036
18,82.25,0.0007,0.0002,0.0005,140.37,183.56,308.24,359.85,248,0.1579,0.0175,0.0088,0.0088,0.0482,0.294736973,0.1079
18,82.5,0.001,0.0002,0.0006,144.32,176.91,342.37,352.34,253.98,0.1667,0.0175,0.0088,0.0088,0.0504,0.302196774,0.111
18,82.75,0.001,0.0003,0.0006,165.78,192.06,242.83,304.39,226.26,0.1404,0.0526,0.0175,0.0088,0.0548,0.26761723,0.1024
18,83,0.0012,0.0003,0.0007,169.28,225.92,266.26,274.42,233.97,0.1316,0.0351,0.0175,0.0088,0.0482,0.277235133,0.1027
18,83.25,0.0017,0.0005,0.0011,196.87,226.51,304.88,365.09,273.34,0.114,0.0263,0.0175,0.0088,0.0417,0.326347567,0.1149
18,83.5,0.0013,0.0004,0.0008,162.79,204.79,286.91,299.74,238.55,0.1228,0.0351,0.0175,0.0088,0.0461,0.282948492,0.1036
18,83.75,0,0,0,,,,,,0,0,0,0,0,,
18,84,0,0,0,,,,,,0,0,0,0,0,,
18,84.25,0,0,0,,,,,,0,0,0,0,0,,
18,84.5,0,0,0,,,,,,0,0,0,0,0,,
18,84.75,0,0,0,,,,,,0,0,0,0,0,,
18,85,0,0,0,,,,,,0,0,0,0,0,,
18,85.25,0,0,0,,,,,,0,0,0,0,0,,
18,85.5,0,0,0,,,,,,0,0,0,0,0,,
18,85.75,0,0,0,,,,,,0,0,0,0,0,,
18,86,0,0,0,,,,,,0,0,0,0,0,,
18,86.25,0,0,0,,,,,,0,0,0,0,0,,
18,86.5,0,0,0,,,,,,0,0,0,0,0,,
18,86.75,0,0,0,,,,,,0,0,0,0,0,,
18,87,0,0,0,,,,,,0,0,0,0,0,,
18,87.25,0,0,0,,,,,,0,0,0,0,0,,
18,87.5,0,0,0,,,,,,0,0,0,0,0,,
18,87.75,0,0,0,,,,,,0,0,0,0,0,,
18,88,0,0,0,,,,,,0,0,0,0,0,,
18,88.25,0,0,0,,,,,,0,0,0,0,0,,
18,88.5,0,0,0,,,,,,0,0,0,0,0,,
18,88.75,0,0,0,,,,,,0,0,0,0,0,,
18,89,0,0,0,,,,,,0,0,0,0,0,,
18,89.25,0,0,0,,,,,,0,0,0,0,0,,
18,89.5,0,0,0,,,,,,0,0,0,0,0,,
18,89.75,0,0,0,,,,,,0,0,0,0,0,,
18,90,0,0,0,,,,,,0,0,0,0,0,,
18,90.25,0,0,0,,,,,,0,0,0,0,0,,
18,90.5,0,0,0,,,,,,0,0,0,0,0,,
18,90.75,0,0,0,,,,,,0,0,0,0,0,,
18,91,0,0,0,,,,,,0,0,0,0,0,,
18,91.25,0,0,0,,,,,,0,0,0,0,0,,
18,91.5,0,0,0,,,,,,0,0,0,0,0,,
18,91.75,0,0,0,,,,,,0,0,0,0,0,,
18,92,0,0,0,,,,,,0,0,0,0,0,,
18,92.25,0,0,0,,,,,,0,0,0,0,0,,
18,92.5,0,0,0,,,,,,0,0,0,0,0,,
18,92.75,0,0,0,,,,,,0,0,0,0,0,,
18,93,0,0,0,,,,,,0,0,0,0,0,,
18,93.25,0,0,0,,,,,,0,0,0,0,0,,
18,93.5,0,0,0,,,,,,0,0,0,0,0,,
18,93.75,0,0,0,,,,,,0,0,0,0,0,,
18,94,0,0,0,,,,,,0,0,0,0,0,,
18,94.25,0,0,0,,,,,,0,0,0,0,0,,
18,94.5,0,0,0,,,,,,0,0,0,0,0,,
18,94.75,0,0,0,,,,,,0,0,0,0,0,,
18,95,0,0,0,,,,,,0,0,0,0,0,,
18,95.25,0,0,0,,,,,,0,0,0,0,0,,
18,95.5,0,0,0,,,,,,0,0,0,0,0,,
18,95.75,0,0,0,,,,,,0,0,0,0,0,,
18,96,0,0,0,,,,,,0,0,0,0,0,,
18,96.25,0,0,0,,,,,,0,0,0,0,0,,
18,96.5,0,0,0,,,,,,0,0,0,0,0,,
18,96.75,0,0,0,,,,,,0,0,0,0,0,,
18,97,0,0,0,,,,,,0,0,0,0,0,,
18,97.25,0,0,0,,,,,,0,0,0,0,0,,
18,97.5,0,0,0,,,,,,0,0,0,0,0,,
18,97.75,0,0,0,,,,,,0,0,0,0,0,,
18,98,0,0,0,,,,,,0,0,0,0,0,,
18,98.25,0,0,0,,,,,,0,0,0,0,0,,
18,98.5,0,0,0,,,,,,0,0,0,0,0,,
18,98.75,0,0,0,,,,,,0,0,0,0,0,,
18,99,0,0,0,,,,,,0,0,0,0,0,,
18,99.25,0,0,0,,,,,,0,0,0,0,0,,
18,99.5,0,0,0,,,,,,0,0,0,0,0,,
18,99.75,0,0,0,,,,,,0,0,0,0,0,,
18,100,0,0,0,,,,,,0,0,0,0,0,,
18.25,66.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,66.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,67,0,0,0,,,,,,0,0,0,0,0,,
18.25,67.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,67.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,67.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,68,0,0,0,,,,,,0,0,0,0,0,,
18.25,68.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,68.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,68.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,69,0,0,0,,,,,,0,0,0,0,0,,
18.25,69.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,69.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,69.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,70,0,0,0,,,,,,0,0,0,0,0,,
18.25,70.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,70.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,70.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,71,0,0,0,,,,,,0,0,0,0,0,,
18.25,71.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,71.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,71.75,0,0,0,,,,,,0,0,0,0,0,,
18.25,72,0,0,0,,,,,,0,0,0,0,0,,
18.25,72.25,0,0,0,,,,,,0,0,0,0,0,,
18.25,72.5,0,0,0,,,,,,0,0,0,0,0,,
18.25,72.75,0.0125,0.0036,0.008,241,278.02,322.67,327.92,292.4,0.1228,0.0614,0.0263,0.0175,0.057,0.350124122,0.1302
18.25,73,0.0162,0.0051,0.0107,276.72,312.42,326.65,410.76,331.64,0.1404,0.0614,0.0175,0.0175,0.0592,0.399074386,0.1466
18.25,73.25,0.0177,0.0053,0.0115,272.9,301.94,410.96,415.88,350.42,0.1316,0.0526,0.0175,0.0175,0.0548,0.422501653,0.1521
18.25,73.5,0.0147,0.0042,0.0094,258.67,312.05,356.3,384.72,327.94,0.1404,0.0351,0.0175,0.0088,0.0504,0.39445879,0.1413
18.25,73.75,0.0021,0.0004,0.0013,143.33,167.08,255.34,338.75,226.12,0.0614,0.0088,0,0,0.0175,0.267442586,0.0876
18.25,74,0.0008,0.0002,0.0005,111.4,149.65,214.25,299.75,193.76,0.0175,0,0,0,0.0044,0.227074835,0.07
18.25,74.25,0.0002,0,0.0001,91.18,110.72,139.8,142.68,121.09,0.0702,0.0088,0,0,0.0197,0.13642204,0.0488
18.25,74.5,0.0003,0,0.0001,102.91,113.16,135.79,140.58,123.11,0.1404,0.0351,0.0088,0,0.0461,0.138941906,0.0602
18.25,74.75,0.0002,0,0.0001,91.83,106.21,130.2,134.97,115.8,0.1404,0.0526,0.0175,0,0.0526,0.129822986,0.06
18.25,75,0.0003,0,0.0002,101.15,121.34,151,151.12,131.16,0.1667,0.0702,0.0088,0,0.0614,0.148983945,0.0693
18.25,75.25,0.0002,0,0.0001,97.04,117.6,126.11,165.5,126.56,0.1754,0.0614,0.0263,0,0.0658,0.143245637,0.0693
18.25,75.5,0.0003,0,0.0002,109.14,117.82,142.57,144.06,128.4,0.1404,0.0789,0.0175,0,0.0592,0.14554096,0.0674
18.25,75.75,0.0003,0,0.0001,101.2,121.55,138.56,139.89,125.3,0.1579,0.0439,0.0263,0,0.057,0.14167384,0.0653
18.25,76,0.0003,0.0001,0.0002,108.74,141.07,168.25,181.29,149.84,0.1404,0.0439,0.0263,0,0.0526,0.172286466,0.0728
18.25,76.25,0.0003,0,0.0002,100.83,121.68,147.43,150.63,130.14,0.1667,0.0351,0.0263,0,0.057,0.147711538,0.0672
18.25,76.5,0.0003,0,0.0001,103.4,128.23,137.15,139.81,127.15,0.1667,0.0351,0.0263,0,0.057,0.143981637,0.066
18.25,76.75,0.0003,0,0.0002,103.47,126.68,133.76,142.35,126.56,0.1667,0.0614,0.0263,0.0088,0.0658,0.143245637,0.0694
18.25,77,0.0006,0.0001,0.0003,127.87,136.38,151.35,152.68,142.07,0.1491,0.0877,0.0263,0.0175,0.0702,0.162593715,0.0769
18.25,77.25,0.0006,0.0001,0.0003,137.82,143.72,157.19,157.46,149.05,0.1491,0.0614,0.0175,0.0088,0.0592,0.171300974,0.0752
18.25,77.5,0.0008,0.0001,0.0004,122.23,149.52,178.05,207.28,164.27,0.1053,0.0263,0.0088,0.0088,0.0373,0.19028729,0.0721
18.25,77.75,0.0009,0.0003,0.0006,171.72,195.58,222.37,231.82,205.37,0.1404,0.0526,0.0088,0.0088,0.0526,0.241557826,0.0937
18.25,78,0.0009,0.0002,0.0005,143.68,164.71,204.95,210.58,180.98,0.1579,0.0439,0.0088,0.0088,0.0548,0.211132318,0.0854
18.25,78.25,0.0008,0.0001,0.0004,139.86,158.84,196.14,202.52,174.34,0.1579,0.0351,0.0088,0.0088,0.0526,0.202849195,0.082
18.25,78.5,0.0004,0.0001,0.0003,110.21,148.51,177.2,184.06,154.99,0.1491,0.0175,0.0088,0,0.0439,0.178710877,0.0713
18.25,78.75,0.0006,0.0001,0.0003,118.81,143.57,157.03,185.7,151.27,0.1228,0.0439,0.0088,0,0.0439,0.174070332,0.0699
18.25,79,0.0007,0.0002,0.0004,141.51,160.19,176.69,190.8,167.3,0.1228,0.0526,0.0088,0,0.0461,0.194067088,0.0768
18.25,79.25,0.001,0.0002,0.0006,149.14,170.55,269.08,295.3,221.02,0.1667,0.0439,0.0088,0.0088,0.057,0.261080548,0.1013
18.25,79.5,0.0011,0.0004,0.0007,153,183.43,223.66,410.63,242.68,0.1316,0.0439,0.0175,0.0088,0.0504,0.288100495,0.1068
18.25,79.75,0.0014,0.0003,0.0008,157.59,203.72,239.45,243.46,211.05,0.1667,0.0614,0.0351,0.0088,0.068,0.248643389,0.102
18.25,80,0.0012,0.0003,0.0008,151.51,204.36,292.13,310.55,239.64,0.2193,0.0263,0.0088,0.0088,0.0658,0.284308222,0.1119
18.25,80.25,0.002,0.0007,0.0013,186.53,231.58,317.4,354.18,272.42,0.1667,0.0439,0.0088,0.0088,0.057,0.325199905,0.1207
18.25,80.5,0.0021,0.0008,0.0014,210.22,239.25,276.02,354.8,270.08,0.1579,0.0526,0.0088,0.0088,0.057,0.322280853,0.1199
